"""",expert in Occultism,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Grimspawn,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Pitborn,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Hellspawn,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",any tiefling lineage feat,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Fiendish Wings,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Tengu Weapon Familiarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",skyborn tengu heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Long-Nosed Form,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Orc Weapon Familiarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Orc Superstition,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Orc Ferocity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Beast Trainer or animal companion, Orc Ferocity",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Pervasive Superstition,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cheek Pouches,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",initial revelation spell,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",initial domain spell,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Advanced Revelation,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",oracular clarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Greater Revelation,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","deity with a simple favored weapon or unarmed attack, trained with your deity’s favored weapon",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Fascinating Performance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",precise strike,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Confident Finisher,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Opportune Riposte,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Athletics, Flamboyant Athlete",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Charmed Life,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",precise strike 6d6,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Society, Courtly Graces",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Enhanced Familiar,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cauldron,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Witch’s Charge,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Hex Focus,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",patron’s gift,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in Religion,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Kobold Breath,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dracomancer,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Dexterity 16, Fleet",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in Perception,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Prescient Planner,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Constitution 18, Pick Up the Pace",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",legendary in Perception,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in Athletics or Warfare Lore,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Alcohol Lore, Cooking Lore, or Crafting",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in Deception or Diplomacy,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in Warfare Lore,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",master in Medicine,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",master in Nature,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",master in Religion,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in Performance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Religion, follower of a specific religion",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Society, Streetwise",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",master in Society,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Acrobat Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Acrobat Dedication, master in Acrobatics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Perception, Society, and Thievery",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Archaeologist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Archaeologist Dedication, master in Society",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Archaeologist Dedication, Magical Scholastics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Archer Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Archer Dedication, Double Shot",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Archer Dedication, Triple Shot",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Bastion Dedication, trained in Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Bastion Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",perpetual infusions,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Acute Scent or precise or imprecise scent,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",superstition instinct,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Acute Scent, or precise or imprecise scent and low-light vision",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",an instinct that allows you to change your additional damage from Rage to a different damage type,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Barreling Charge,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Sunder Spell,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",fury instinct,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",warrior muse,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","enigma muse, expert in Occultism",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Blessed One Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Blessed One Dedication, ability to cast spells from spell slots, Mercy",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","warrior muse, Inspire Defense",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Well-Versed,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Assured Knowledge,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Courageous Assault,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Courageous Advance, Courageous Assault",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",inspire courage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Bounty Hunter Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in Nature or Society,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cavalier Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Cavalier Dedication, expert in Nature",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Impressive Mount,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Incredible Mount,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Beastmaster Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Mature Beastmaster Companion,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Beastmaster Dedication, Call Companion",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Incredible Beastmaster Companion,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Mature Beastmaster Companion, you have multiple animal companions",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",tyrant cause,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",desecrator cause,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",antipaladin cause,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Celebrity Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",tenets of evil,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",devotion spell (touch of corruption),""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","divine ally (shield), tenets of evil",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","divine ally (blade), tenets of evil",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cruelty,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",You’ve sworn to an oath against a specific type of creature.,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","tenets of evil, champion’s reaction that grants extra damage with your Strikes",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Dandy Dedication, expert in Deception",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dandy Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Dandy Dedication, master in Deception",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Dandy Dedication, master in Society",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Esoteric Oath,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Sacrifice Armor,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",You have at least one aura from a champion feat or feature.,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","divine ally (steed), tenets of evil",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",evil alignment,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","good alignment, healing font",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Healing Hands,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",divine font,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Domain Initiate,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Versatile Font,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",harmful font or healing font,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Premonition of Clarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Verdant Weapon,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Wild Shape; Dragon Shape, Elemental Shape, Plant Shape, or Soaring Shape",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Attack of Opportunity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",bravery,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cut From the Air,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",improved flexibility,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dragon Disciple Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","ability to cast spells from spell slots, Dragon Disciple Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Dragon Disciple Dedication, dragon breath sorcerer bloodline spell",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Shape of the Dragon,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dual-Weapon Warrior Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dual-Weapon Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in light armor and simple weapons,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Duelist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Duelist Dedication, trained in Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Familiar Master Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Familiar Master Dedication, able to cast spells",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in at least one type of bow,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Eldritch Archer Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Eldritch Archer Spellcasting,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Expert Eldritch Archer Spellcasting,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Impressive Performance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Gladiator Dedication, expert in Performance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Gladiator Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Play to the Crowd,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Nature, Natural Medicine",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Herbalist Dedication, expert in Nature",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Herbalist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Herbalist Dedication, trained in Survival",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Horizon Walker Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Horizon Walker Dedication, expert in Acrobatics and Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Horizon Walker Dedication, master in Perception",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Horizon Walker Dedication, master in Survival",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Horizon Walker Dedication, master in Stealth",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",You speak at least three languages.,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Linguist Dedication, expert in Society",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Linguist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Linguist Dedication, expert in Deception and Society",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Linguist Dedication, master in Society",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in at least one skill to Decipher Writing,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Loremaster Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Magical Edification,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in martial weapons, trained in Diplomacy or Intimidation",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Marshal Dedication, trained in Intimidation",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Marshal Dedication, trained in Diplomacy",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Marshal Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Marshal Dedication, trained in Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cadence Call,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Weapon Improviser Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Improvised Pummel,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Viking Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Viking Dedication, Shield Block",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Viking Dedication, Shield Block, Reactive Shield",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Viking Weapon Familiarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Talisman Dabbler Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Crafting, Snare Crafting",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Snarecrafter Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Crafting, Snarecrafter Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Crafting, Snarecrafter Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Alchemical Crafting; trained in Crafting, Deception, and Stealth",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Assassin Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Assassin Dedication, Poison Weapon",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Survival, Sentinel Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Sentinel Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Crafting, Scrounger Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Scrounger Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Crafting, Scrounger Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Scroll Trickster Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Scroll Cache,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Expert Scroll Cache,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in Stealth and Survival,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Scout Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Stealth, Scout Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Ritualist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Flexible Ritualist,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Efficient Rituals,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Poisoner Dedication, trained in Medicine",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Poisoner Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Poisoner Dedication, expert in Crafting",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Pirate Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Acrobatics and Athletics, Pirate Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Medicine, Battle Medicine",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Medic Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Diplomacy, Treat Condition",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Medic Dedication, legendary in Medicine",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Strength 14,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Mauler Dedication, trained in Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Mauler Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Mauler Dedication, expert in Athletics",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Martial Artist Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Martial Artist Dedication, trained in Deception",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Intimidation, Gorilla Stance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Deception, Flurry of Blows, Stumbling Stance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Arcana, Nature, Occultism, or Religion; Vigilante Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Vigilante Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","animal companion or familiar, expert in Deception, Vigilante Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Deception, Vigilante Dedication",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Intimidation, Startling Appearance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Startling Appearance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Investigator Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Deduction,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Investigator Dedication, trained in at least one skill and expert in at least one skill",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Investigator Dedication, expert in Perception",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Oracle Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Mysteries,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Oracle Spellcasting,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Basic Oracle Spellcasting, master in Religion",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Expert Oracle Spellcasting, legendary in Religion",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Charisma 14, Dexterity 14",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Swashbuckler Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Flair,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Swashbuckler Dedication, expert in Reflex saves",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Witch Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Witchcraft,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Basic Witch Spellcasting,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Basic Witch Spellcasting, master in the skill associated with your patron’s tradition",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Expert Witch Spellcasting, legendary in the skill associated with your patron’s tradition",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",alchemical sciences methodology,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",empiricism or interrogation methodology,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",forensic medicine methodology,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",strategic strike,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Shared Stratagem,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Predictive Purchase,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Clue Them All In,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Thorough Research,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Monastic Weaponry, a feat granting access to all weapons with an ancestry trait",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Monastic Weaponry,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Deflect Arrow, Monastic Archer Stance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Deception, Stumbling Stance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Cobra Stance, expert in unarmed attacks",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Peafowl Stance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",at least one stance feat,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Monastic Archer Stance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert strikes,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",One-Inch Punch,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","ki spells, Master of Many Styles",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Monastic Archer Stance, Stunning Fist",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",warden spells,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Impossible Flurry,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Ubiquitous Snares,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Pickpocket,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",mastermind racket,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Twin Feint,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",sneak attack 2d6,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","eldritch trickster racket, Debilitating Strike",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","mastermind racket, Debilitating Strike",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","trained in Medicine, Debilitating Strike",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Ricochet Stance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",a bloodline that corresponds with a creature trait,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Ancestral Blood Magic,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Arcane Evolution or Primal Evolution,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Divine Evolution or Occult Evolution,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",a bloodline based on a specific type of creature,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Godless Healing, you follow the Laws of Mortality",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",expert in Society; Connections or Criminal Connections,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","an animal companion, warden spells",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Snare Crafting, warden spells",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","expert in Survival, warden spells",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Warden’s Focus,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",bloodline that grants divine or occult spells,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Premonition of Avoidance,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Legendary Thief, Loaner Spell",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Stealth, expert in Performance",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Shadow Magic,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Shadowdancer Dedication,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","devotion spells, tenets of evil",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",darkvision,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Stonewalker,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",at least 100 years old,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",at least one innate spell gained from an elf ancestry feat,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",at least one arcane or occult innate spell gained from a gnome heritage or gnome ancestry feat,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",unbreakable goblin heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Goblin Song,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Step Lively,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dance Underfoot,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","master in Diplomacy, Hobnobber",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Tian-Dan ethnicity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Nidalese ethnicity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Gloomseer,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dragon Spit,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",spellcasting class feature,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Adapted Cantrip, can cast 3rd-level spells",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Cooperative Nature,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Clever Improviser,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","Unconventional Weaponry, trained in the weapon you chose for Unconventional Weaponry",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",trained in clan daggers,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Clan’s Edge,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",death warden dwarf heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",elemental heart dwarf heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",ancient-blooded dwarf heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Rock Runner,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Dwarven Weapon Familiarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""","arctic elf, cavern elf, desert elf, woodland elf, or any other elf heritage based on adapting to an environment",""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Elven Weapon Familiarity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Ancestral Longevity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",Expert Longevity,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",umbral gnome heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
"""",chameleon gnome heritage,""" => new PrerequisiteModel { Type = """", Properties = """" },"
